Fiscal Year,Region,Removal Stage,Gender,Race/Ethnicity,Age,Removals
2017,4-Tyler,Investigation,Female,Anglo,12,12
2017,4-Tyler,Investigation,Female,Anglo,13,9
2017,4-Tyler,Investigation,Female,Anglo,14,15
2017,4-Tyler,Investigation,Female,Anglo,15,15
2017,4-Tyler,Investigation,Female,Anglo,16,10
2017,4-Tyler,Investigation,Female,Anglo,17,3
2017,4-Tyler,Investigation,Female,Asian,2,1
2017,4-Tyler,Investigation,Female,Asian,4,1
2017,4-Tyler,Investigation,Female,Asian,5,1
2017,4-Tyler,Investigation,Female,Hispanic,0,13
2017,4-Tyler,Investigation,Female,Hispanic,1,10
2017,4-Tyler,Investigation,Female,Hispanic,2,5
2017,4-Tyler,Investigation,Female,Hispanic,3,8
2017,4-Tyler,Investigation,Female,Hispanic,4,4
2017,4-Tyler,Investigation,Female,Hispanic,5,6
2017,4-Tyler,Investigation,Female,Hispanic,6,2
2017,4-Tyler,Investigation,Female,Hispanic,7,2
2017,4-Tyler,Investigation,Female,Hispanic,8,1
2017,4-Tyler,Investigation,Female,Hispanic,9,6
2017,4-Tyler,Investigation,Female,Hispanic,10,2
2017,4-Tyler,Investigation,Female,Hispanic,11,4
2017,4-Tyler,Investigation,Female,Hispanic,12,4
2017,4-Tyler,Investigation,Female,Hispanic,13,2
2017,4-Tyler,Investigation,Female,Hispanic,15,1
2017,4-Tyler,Investigation,Female,Hispanic,16,3
2017,4-Tyler,Investigation,Female,Other,0,18
2017,4-Tyler,Investigation,Female,Other,1,8
2017,4-Tyler,Investigation,Female,Other,2,6
2017,4-Tyler,Investigation,Female,Other,3,3
2017,4-Tyler,Investigation,Female,Other,4,5
2017,4-Tyler,Investigation,Female,Other,5,3
2017,4-Tyler,Investigation,Female,Other,6,2
2017,4-Tyler,Investigation,Female,Other,7,1
2017,4-Tyler,Investigation,Female,Other,8,3
2017,4-Tyler,Investigation,Female,Other,9,5
2017,4-Tyler,Investigation,Female,Other,10,0
2017,4-Tyler,Investigation,Female,Other,11,2
2017,4-Tyler,Investigation,Female,Other,13,1
2017,4-Tyler,Investigation,Female,Other,15,1
2017,4-Tyler,Investigation,Female,Other,16,1
2017,4-Tyler,Investigation,Male,African American,0,27
2017,4-Tyler,Investigation,Male,African American,1,6
2017,4-Tyler,Investigation,Male,African American,2,4
2017,4-Tyler,Investigation,Male,African American,3,7
2017,4-Tyler,Investigation,Male,African American,4,3
2017,4-Tyler,Investigation,Male,African American,5,7
2017,4-Tyler,Investigation,Male,African American,6,4
2017,4-Tyler,Investigation,Male,African American,7,4
2017,4-Tyler,Investigation,Male,African American,8,8
2017,4-Tyler,Investigation,Male,African American,9,5
2017,4-Tyler,Investigation,Male,African American,10,5
2017,4-Tyler,Investigation,Male,African American,11,6
2017,4-Tyler,Investigation,Male,African American,12,3
2017,4-Tyler,Investigation,Male,African American,13,1
2017,4-Tyler,Investigation,Male,African American,14,4
2017,4-Tyler,Investigation,Male,African American,15,3
2017,4-Tyler,Investigation,Male,African American,16,1
2017,4-Tyler,Investigation,Male,African American,17,1
2017,4-Tyler,Investigation,Male,Anglo,0,71
2017,4-Tyler,Investigation,Male,Anglo,1,39
2017,4-Tyler,Investigation,Male,Anglo,2,33
2017,4-Tyler,Investigation,Male,Anglo,3,26
2017,4-Tyler,Investigation,Male,Anglo,4,31
2017,4-Tyler,Investigation,Male,Anglo,5,22
2017,4-Tyler,Investigation,Male,Anglo,6,19
2017,4-Tyler,Investigation,Male,Anglo,7,23
2017,4-Tyler,Investigation,Male,Anglo,8,18
2017,4-Tyler,Investigation,Male,Anglo,9,16
2017,4-Tyler,Investigation,Male,Anglo,10,18
2017,4-Tyler,Investigation,Male,Anglo,11,17
2017,4-Tyler,Investigation,Male,Anglo,12,15
2017,4-Tyler,Investigation,Male,Anglo,13,13
2017,4-Tyler,Investigation,Male,Anglo,14,18
2017,4-Tyler,Investigation,Male,Anglo,15,8
2017,4-Tyler,Investigation,Male,Anglo,16,6
2017,4-Tyler,Investigation,Male,Anglo,17,2
2017,4-Tyler,Investigation,Male,Asian,1,1
2017,4-Tyler,Investigation,Male,Asian,6,1
2017,4-Tyler,Investigation,Male,Hispanic,0,14
2017,4-Tyler,Investigation,Male,Hispanic,1,6
2017,4-Tyler,Investigation,Male,Hispanic,2,2
2017,4-Tyler,Investigation,Male,Hispanic,3,6
2017,4-Tyler,Investigation,Male,Hispanic,4,6
2017,4-Tyler,Investigation,Male,Hispanic,5,6
2017,4-Tyler,Investigation,Male,Hispanic,6,6
2017,4-Tyler,Investigation,Male,Hispanic,7,5
2017,4-Tyler,Investigation,Male,Hispanic,8,4
2017,4-Tyler,Investigation,Male,Hispanic,9,7
2017,4-Tyler,Investigation,Male,Hispanic,10,3
2017,4-Tyler,Investigation,Male,Hispanic,11,1
2017,4-Tyler,Investigation,Male,Hispanic,12,1
2017,4-Tyler,Investigation,Male,Hispanic,13,3
2017,4-Tyler,Investigation,Male,Hispanic,14,2
2017,4-Tyler,Investigation,Male,Hispanic,15,1
2017,4-Tyler,Investigation,Male,Hispanic,16,2
2017,4-Tyler,Investigation,Male,Hispanic,17,1
2017,4-Tyler,Investigation,Male,Other,0,16
2017,4-Tyler,Investigation,Male,Other,1,8
2017,4-Tyler,Investigation,Male,Other,2,3
2017,4-Tyler,Investigation,Male,Other,3,2
2017,4-Tyler,Investigation,Male,Other,4,3
2017,4-Tyler,Investigation,Male,Other,5,4
2017,4-Tyler,Investigation,Male,Other,6,2
2017,4-Tyler,Investigation,Male,Other,7,2
2017,4-Tyler,Investigation,Male,Other,8,2
2017,4-Tyler,Investigation,Male,Other,10,3
2017,4-Tyler,Investigation,Male,Other,11,2
2017,4-Tyler,Investigation,Male,Other,12,2
2017,4-Tyler,Investigation,Male,Other,13,0
2017,4-Tyler,Investigation,Male,Other,14,0
2017,4-Tyler,Investigation,Male,Other,15,1
2017,4-Tyler,Investigation,Unknown,Other,3,1
2017,5-Beaumont,Family Preservation,Female,African American,0,2
2017,5-Beaumont,Family Preservation,Female,African American,1,1
2017,5-Beaumont,Family Preservation,Female,African American,2,1
2017,5-Beaumont,Family Preservation,Female,African American,3,1
2017,5-Beaumont,Family Preservation,Female,African American,4,0
2017,5-Beaumont,Family Preservation,Female,African American,5,1
2017,5-Beaumont,Family Preservation,Female,African American,6,2
2017,5-Beaumont,Family Preservation,Female,African American,7,1
2017,5-Beaumont,Family Preservation,Female,African American,8,0
2017,5-Beaumont,Family Preservation,Female,African American,9,0
2017,5-Beaumont,Family Preservation,Female,African American,10,1
2017,5-Beaumont,Family Preservation,Female,African American,11,1
2017,5-Beaumont,Family Preservation,Female,African American,12,1
2017,5-Beaumont,Family Preservation,Female,African American,13,0
2017,5-Beaumont,Family Preservation,Female,African American,14,2
2017,5-Beaumont,Family Preservation,Female,African American,15,0
2017,5-Beaumont,Family Preservation,Female,African American,16,1
2017,5-Beaumont,Family Preservation,Female,African American,17,0
2017,5-Beaumont,Family Preservation,Female,Anglo,0,11
2017,5-Beaumont,Family Preservation,Female,Anglo,1,5
2017,5-Beaumont,Family Preservation,Female,Anglo,2,2
2017,5-Beaumont,Family Preservation,Female,Anglo,3,8
2017,5-Beaumont,Family Preservation,Female,Anglo,4,4
2017,5-Beaumont,Family Preservation,Female,Anglo,5,2
2017,5-Beaumont,Family Preservation,Female,Anglo,6,5
2017,5-Beaumont,Family Preservation,Female,Anglo,7,1
2017,5-Beaumont,Family Preservation,Female,Anglo,8,1
2017,5-Beaumont,Family Preservation,Female,Anglo,9,2
2017,5-Beaumont,Family Preservation,Female,Anglo,10,4
2017,5-Beaumont,Family Preservation,Female,Anglo,11,2
2017,5-Beaumont,Family Preservation,Female,Anglo,12,2
2017,5-Beaumont,Family Preservation,Female,Anglo,13,0
2017,5-Beaumont,Family Preservation,Female,Anglo,14,3
2017,5-Beaumont,Family Preservation,Female,Anglo,15,3
2017,5-Beaumont,Family Preservation,Female,Anglo,16,1
2017,5-Beaumont,Family Preservation,Female,Anglo,17,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,0,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,1,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,2,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,3,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,4,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,5,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,6,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,7,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,8,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,9,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,10,2
2017,5-Beaumont,Family Preservation,Female,Hispanic,11,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,12,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,13,0
2017,5-Beaumont,Family Preservation,Female,Hispanic,14,1
2017,5-Beaumont,Family Preservation,Female,Hispanic,16,0
2017,5-Beaumont,Family Preservation,Female,Other,0,1
2017,5-Beaumont,Family Preservation,Female,Other,1,1
2017,5-Beaumont,Family Preservation,Female,Other,2,1
2017,5-Beaumont,Family Preservation,Female,Other,3,2
2017,5-Beaumont,Family Preservation,Female,Other,4,0
2017,5-Beaumont,Family Preservation,Female,Other,5,0
2017,5-Beaumont,Family Preservation,Female,Other,6,0
2017,5-Beaumont,Family Preservation,Female,Other,7,0
2017,5-Beaumont,Family Preservation,Female,Other,9,0
2017,5-Beaumont,Family Preservation,Female,Other,12,0
2017,5-Beaumont,Family Preservation,Female,Other,14,0
2017,5-Beaumont,Family Preservation,Male,African American,0,5
2017,5-Beaumont,Family Preservation,Male,African American,1,1
2017,5-Beaumont,Family Preservation,Male,African American,2,2
2017,5-Beaumont,Family Preservation,Male,African American,3,1
2017,5-Beaumont,Family Preservation,Male,African American,4,0
2017,5-Beaumont,Family Preservation,Male,African American,5,2
2017,5-Beaumont,Family Preservation,Male,African American,6,0
2017,5-Beaumont,Family Preservation,Male,African American,7,2
2017,5-Beaumont,Family Preservation,Male,African American,8,0
2017,5-Beaumont,Family Preservation,Male,African American,9,1
2017,5-Beaumont,Family Preservation,Male,African American,10,1
2017,5-Beaumont,Family Preservation,Male,African American,11,2
2017,5-Beaumont,Family Preservation,Male,African American,12,0
2017,5-Beaumont,Family Preservation,Male,African American,14,0
2017,5-Beaumont,Family Preservation,Male,African American,16,0
2017,5-Beaumont,Family Preservation,Male,Anglo,0,6
2017,5-Beaumont,Family Preservation,Male,Anglo,1,5
2017,5-Beaumont,Family Preservation,Male,Anglo,2,3
2017,5-Beaumont,Family Preservation,Male,Anglo,3,2
2017,5-Beaumont,Family Preservation,Male,Anglo,4,6
2017,5-Beaumont,Family Preservation,Male,Anglo,5,4
2017,5-Beaumont,Family Preservation,Male,Anglo,6,2
2017,5-Beaumont,Family Preservation,Male,Anglo,7,2
2017,5-Beaumont,Family Preservation,Male,Anglo,8,2
2017,5-Beaumont,Family Preservation,Male,Anglo,9,3
2017,5-Beaumont,Family Preservation,Male,Anglo,10,1
2017,5-Beaumont,Family Preservation,Male,Anglo,11,1
2017,5-Beaumont,Family Preservation,Male,Anglo,12,2
2017,5-Beaumont,Family Preservation,Male,Anglo,13,1
2017,5-Beaumont,Family Preservation,Male,Anglo,14,2
2017,5-Beaumont,Family Preservation,Male,Anglo,15,1
2017,5-Beaumont,Family Preservation,Male,Anglo,16,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,0,1
2017,5-Beaumont,Family Preservation,Male,Hispanic,1,1
2017,5-Beaumont,Family Preservation,Male,Hispanic,2,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,3,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,4,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,5,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,6,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,7,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,8,1
2017,5-Beaumont,Family Preservation,Male,Hispanic,9,2
2017,5-Beaumont,Family Preservation,Male,Hispanic,10,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,11,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,12,0
2017,5-Beaumont,Family Preservation,Male,Hispanic,13,1
2017,5-Beaumont,Family Preservation,Male,Hispanic,14,0
2017,5-Beaumont,Family Preservation,Male,Other,0,0
2017,5-Beaumont,Family Preservation,Male,Other,1,2
2017,5-Beaumont,Family Preservation,Male,Other,2,2
2017,5-Beaumont,Family Preservation,Male,Other,3,2
2017,5-Beaumont,Family Preservation,Male,Other,4,0
2017,5-Beaumont,Family Preservation,Male,Other,5,1
2017,5-Beaumont,Family Preservation,Male,Other,6,0
2017,5-Beaumont,Family Preservation,Male,Other,7,0
2017,5-Beaumont,Family Preservation,Male,Other,8,1
2017,5-Beaumont,Family Preservation,Male,Other,9,1
2017,5-Beaumont,Family Preservation,Male,Other,10,0
2017,5-Beaumont,Family Preservation,Male,Other,11,0
2017,5-Beaumont,Family Preservation,Male,Other,12,0
2017,5-Beaumont,Family Preservation,Male,Other,13,0
2017,5-Beaumont,Investigation,Female,African American,0,29
2017,5-Beaumont,Investigation,Female,African American,1,10
2017,5-Beaumont,Investigation,Female,African American,2,3
2017,5-Beaumont,Investigation,Female,African American,3,5
2017,5-Beaumont,Investigation,Female,African American,4,2
2017,5-Beaumont,Investigation,Female,African American,5,4
2017,5-Beaumont,Investigation,Female,African American,6,2
2017,5-Beaumont,Investigation,Female,African American,7,3
2017,5-Beaumont,Investigation,Female,African American,8,4
2017,5-Beaumont,Investigation,Female,African American,9,1
2017,5-Beaumont,Investigation,Female,African American,10,1
2017,5-Beaumont,Investigation,Female,African American,11,0
2017,5-Beaumont,Investigation,Female,African American,12,5
2017,5-Beaumont,Investigation,Female,African American,13,3
2017,5-Beaumont,Investigation,Female,African American,14,3
2017,5-Beaumont,Investigation,Female,African American,15,2
2017,5-Beaumont,Investigation,Female,African American,16,1
2017,5-Beaumont,Investigation,Female,African American,17,1
2017,5-Beaumont,Investigation,Female,Anglo,0,32
2017,5-Beaumont,Investigation,Female,Anglo,1,23
2017,5-Beaumont,Investigation,Female,Anglo,2,14
2017,5-Beaumont,Investigation,Female,Anglo,3,12
2017,5-Beaumont,Investigation,Female,Anglo,4,15
2017,5-Beaumont,Investigation,Female,Anglo,5,9
2017,5-Beaumont,Investigation,Female,Anglo,6,12
2017,5-Beaumont,Investigation,Female,Anglo,7,9
2017,5-Beaumont,Investigation,Female,Anglo,8,16
2017,5-Beaumont,Investigation,Female,Anglo,9,5
2017,5-Beaumont,Investigation,Female,Anglo,10,10
2017,5-Beaumont,Investigation,Female,Anglo,11,5
2017,5-Beaumont,Investigation,Female,Anglo,12,0
2017,5-Beaumont,Investigation,Female,Anglo,13,4
2017,5-Beaumont,Investigation,Female,Anglo,14,5
2017,5-Beaumont,Investigation,Female,Anglo,15,1
2017,5-Beaumont,Investigation,Female,Anglo,16,6
2017,5-Beaumont,Investigation,Female,Anglo,17,1
2017,5-Beaumont,Investigation,Female,Hispanic,0,11
2017,5-Beaumont,Investigation,Female,Hispanic,1,2
2017,5-Beaumont,Investigation,Female,Hispanic,2,2
2017,5-Beaumont,Investigation,Female,Hispanic,3,2
2017,5-Beaumont,Investigation,Female,Hispanic,4,5
2017,5-Beaumont,Investigation,Female,Hispanic,5,1
2017,5-Beaumont,Investigation,Female,Hispanic,6,3
2017,5-Beaumont,Investigation,Female,Hispanic,7,2
2017,5-Beaumont,Investigation,Female,Hispanic,8,1
2017,5-Beaumont,Investigation,Female,Hispanic,9,3
2017,5-Beaumont,Investigation,Female,Hispanic,10,1
2017,5-Beaumont,Investigation,Female,Hispanic,11,0
2017,5-Beaumont,Investigation,Female,Hispanic,12,4
2017,5-Beaumont,Investigation,Female,Hispanic,13,3
2017,5-Beaumont,Investigation,Female,Hispanic,14,0
2017,5-Beaumont,Investigation,Female,Hispanic,16,1
2017,5-Beaumont,Investigation,Female,Other,0,2
2017,5-Beaumont,Investigation,Female,Other,1,1
2017,5-Beaumont,Investigation,Female,Other,2,3
2017,5-Beaumont,Investigation,Female,Other,3,2
2017,5-Beaumont,Investigation,Female,Other,4,3
2017,5-Beaumont,Investigation,Female,Other,5,2
2017,5-Beaumont,Investigation,Female,Other,6,1
2017,5-Beaumont,Investigation,Female,Other,7,1
2017,5-Beaumont,Investigation,Female,Other,9,2
2017,5-Beaumont,Investigation,Female,Other,12,1
2017,5-Beaumont,Investigation,Female,Other,14,2
2017,5-Beaumont,Investigation,Male,African American,0,9
2017,5-Beaumont,Investigation,Male,African American,1,6
2017,5-Beaumont,Investigation,Male,African American,2,8
2017,5-Beaumont,Investigation,Male,African American,3,4
2017,5-Beaumont,Investigation,Male,African American,4,5
2017,5-Beaumont,Investigation,Male,African American,5,5
2017,5-Beaumont,Investigation,Male,African American,6,3
2017,5-Beaumont,Investigation,Male,African American,7,8
2017,5-Beaumont,Investigation,Male,African American,8,2
2017,5-Beaumont,Investigation,Male,African American,9,2
2017,5-Beaumont,Investigation,Male,African American,10,4
2017,5-Beaumont,Investigation,Male,African American,11,5
2017,5-Beaumont,Investigation,Male,African American,12,1
2017,5-Beaumont,Investigation,Male,African American,14,1
2017,5-Beaumont,Investigation,Male,African American,16,1
2017,5-Beaumont,Investigation,Male,Anglo,0,46
2017,5-Beaumont,Investigation,Male,Anglo,1,21
2017,5-Beaumont,Investigation,Male,Anglo,2,8
2017,5-Beaumont,Investigation,Male,Anglo,3,10
2017,5-Beaumont,Investigation,Male,Anglo,4,9
2017,5-Beaumont,Investigation,Male,Anglo,5,5
2017,5-Beaumont,Investigation,Male,Anglo,6,7
2017,5-Beaumont,Investigation,Male,Anglo,7,8
2017,5-Beaumont,Investigation,Male,Anglo,8,5
2017,5-Beaumont,Investigation,Male,Anglo,9,12
2017,5-Beaumont,Investigation,Male,Anglo,10,15
2017,5-Beaumont,Investigation,Male,Anglo,11,7
2017,5-Beaumont,Investigation,Male,Anglo,12,6
2017,5-Beaumont,Investigation,Male,Anglo,13,11
2017,5-Beaumont,Investigation,Male,Anglo,14,7
2017,5-Beaumont,Investigation,Male,Anglo,15,6
2017,5-Beaumont,Investigation,Male,Anglo,16,2
2017,5-Beaumont,Investigation,Male,Hispanic,0,10
2017,5-Beaumont,Investigation,Male,Hispanic,1,3
2017,5-Beaumont,Investigation,Male,Hispanic,2,4
2017,5-Beaumont,Investigation,Male,Hispanic,3,2
2017,5-Beaumont,Investigation,Male,Hispanic,4,3
2017,5-Beaumont,Investigation,Male,Hispanic,5,3
2017,5-Beaumont,Investigation,Male,Hispanic,6,3
2017,5-Beaumont,Investigation,Male,Hispanic,7,3
2017,5-Beaumont,Investigation,Male,Hispanic,8,4
2017,5-Beaumont,Investigation,Male,Hispanic,9,1
2017,5-Beaumont,Investigation,Male,Hispanic,10,3
2017,5-Beaumont,Investigation,Male,Hispanic,11,4
2017,5-Beaumont,Investigation,Male,Hispanic,12,2
2017,5-Beaumont,Investigation,Male,Hispanic,13,0
2017,5-Beaumont,Investigation,Male,Hispanic,14,1
2017,5-Beaumont,Investigation,Male,Other,0,8
2017,5-Beaumont,Investigation,Male,Other,1,6
2017,5-Beaumont,Investigation,Male,Other,2,5
2017,5-Beaumont,Investigation,Male,Other,3,0
